nid,x_mm,y_mm,z_mm,ix,iy,iz
4197,18.75,1.0416666666666656,-0.5,64,7,1
4198,18.75,1.0416666666666656,0.0,64,7,2
4199,18.75,1.0416666666666656,0.5,64,7,3
4200,18.75,1.0416666666666656,1.0,64,7,4
4201,18.75,2.083333333333333,-1.0,64,8,0
4202,18.75,2.083333333333333,-0.5,64,8,1
4203,18.75,2.083333333333333,0.0,64,8,2
4204,18.75,2.083333333333333,0.5,64,8,3
4205,18.75,2.083333333333333,1.0,64,8,4
4206,18.75,3.125,-1.0,64,9,0
4207,18.75,3.125,-0.5,64,9,1
4208,18.75,3.125,0.0,64,9,2
4209,18.75,3.125,0.5,64,9,3
4210,18.75,3.125,1.0,64,9,4
4211,18.75,4.166666666666666,-1.0,64,10,0
4212,18.75,4.166666666666666,-0.5,64,10,1
4213,18.75,4.166666666666666,0.0,64,10,2
4214,18.75,4.166666666666666,0.5,64,10,3
4215,18.75,4.166666666666666,1.0,64,10,4
4216,18.75,5.208333333333333,-1.0,64,11,0
4217,18.75,5.208333333333333,-0.5,64,11,1
4218,18.75,5.208333333333333,0.0,64,11,2
4219,18.75,5.208333333333333,0.5,64,11,3
4220,18.75,5.208333333333333,1.0,64,11,4
4221,18.75,6.25,-1.0,64,12,0
4222,18.75,6.25,-0.5,64,12,1
4223,18.75,6.25,0.0,64,12,2
4224,18.75,6.25,0.5,64,12,3
4225,18.75,6.25,1.0,64,12,4
4226,20.625,-6.25,-1.0,65,0,0
4227,20.625,-6.25,-0.5,65,0,1
4228,20.625,-6.25,0.0,65,0,2
4229,20.625,-6.25,0.5,65,0,3
4230,20.625,-6.25,1.0,65,0,4
4231,20.625,-5.208333333333334,-1.0,65,1,0
4232,20.625,-5.208333333333334,-0.5,65,1,1
4233,20.625,-5.208333333333334,0.0,65,1,2
4234,20.625,-5.208333333333334,0.5,65,1,3
4235,20.625,-5.208333333333334,1.0,65,1,4
4236,20.625,-4.166666666666667,-1.0,65,2,0
4237,20.625,-4.166666666666667,-0.5,65,2,1
4238,20.625,-4.166666666666667,0.0,65,2,2
4239,20.625,-4.166666666666667,0.5,65,2,3
4240,20.625,-4.166666666666667,1.0,65,2,4
4241,20.625,-3.125,-1.0,65,3,0
4242,20.625,-3.125,-0.5,65,3,1
4243,20.625,-3.125,0.0,65,3,2
4244,20.625,-3.125,0.5,65,3,3
4245,20.625,-3.125,1.0,65,3,4
4246,20.625,-2.0833333333333335,-1.0,65,4,0
4247,20.625,-2.0833333333333335,-0.5,65,4,1
4248,20.625,-2.0833333333333335,0.0,65,4,2
4249,20.625,-2.0833333333333335,0.5,65,4,3
4250,20.625,-2.0833333333333335,1.0,65,4,4
4251,20.625,-1.0416666666666672,-1.0,65,5,0
4252,20.625,-1.0416666666666672,-0.5,65,5,1
4253,20.625,-1.0416666666666672,0.0,65,5,2
4254,20.625,-1.0416666666666672,0.5,65,5,3
4255,20.625,-1.0416666666666672,1.0,65,5,4
4256,20.625,0.0,-1.0,65,6,0
4257,20.625,0.0,-0.5,65,6,1
4258,20.625,0.0,0.0,65,6,2
4259,20.625,0.0,0.5,65,6,3
4260,20.625,0.0,1.0,65,6,4
4261,20.625,1.0416666666666656,-1.0,65,7,0
4262,20.625,1.0416666666666656,-0.5,65,7,1
4263,20.625,1.0416666666666656,0.0,65,7,2
4264,20.625,1.0416666666666656,0.5,65,7,3
4265,20.625,1.0416666666666656,1.0,65,7,4
4266,20.625,2.083333333333333,-1.0,65,8,0
4267,20.625,2.083333333333333,-0.5,65,8,1
4268,20.625,2.083333333333333,0.0,65,8,2
4269,20.625,2.083333333333333,0.5,65,8,3
4270,20.625,2.083333333333333,1.0,65,8,4
4271,20.625,3.125,-1.0,65,9,0
4272,20.625,3.125,-0.5,65,9,1
4273,20.625,3.125,0.0,65,9,2
4274,20.625,3.125,0.5,65,9,3
4275,20.625,3.125,1.0,65,9,4
4276,20.625,4.166666666666666,-1.0,65,10,0
4277,20.625,4.166666666666666,-0.5,65,10,1
4278,20.625,4.166666666666666,0.0,65,10,2
4279,20.625,4.166666666666666,0.5,65,10,3
4280,20.625,4.166666666666666,1.0,65,10,4
4281,20.625,5.208333333333333,-1.0,65,11,0
4282,20.625,5.208333333333333,-0.5,65,11,1
4283,20.625,5.208333333333333,0.0,65,11,2
4284,20.625,5.208333333333333,0.5,65,11,3
4285,20.625,5.208333333333333,1.0,65,11,4
4286,20.625,6.25,-1.0,65,12,0
4287,20.625,6.25,-0.5,65,12,1
4288,20.625,6.25,0.0,65,12,2
4289,20.625,6.25,0.5,65,12,3
4290,20.625,6.25,1.0,65,12,4
4291,22.5,-6.25,-1.0,66,0,0
4292,22.5,-6.25,-0.5,66,0,1
4293,22.5,-6.25,0.0,66,0,2
4294,22.5,-6.25,0.5,66,0,3
4295,22.5,-6.25,1.0,66,0,4
4296,22.5,-5.208333333333334,-1.0,66,1,0
4297,22.5,-5.208333333333334,-0.5,66,1,1
4298,22.5,-5.208333333333334,0.0,66,1,2
4299,22.5,-5.208333333333334,0.5,66,1,3
4300,22.5,-5.208333333333334,1.0,66,1,4
4301,22.5,-4.166666666666667,-1.0,66,2,0
4302,22.5,-4.166666666666667,-0.5,66,2,1
4303,22.5,-4.166666666666667,0.0,66,2,2
4304,22.5,-4.166666666666667,0.5,66,2,3
4305,22.5,-4.166666666666667,1.0,66,2,4
4306,22.5,-3.125,-1.0,66,3,0
4307,22.5,-3.125,-0.5,66,3,1
4308,22.5,-3.125,0.0,66,3,2
4309,22.5,-3.125,0.5,66,3,3
4310,22.5,-3.125,1.0,66,3,4
4311,22.5,-2.0833333333333335,-1.0,66,4,0
4312,22.5,-2.0833333333333335,-0.5,66,4,1
4313,22.5,-2.0833333333333335,0.0,66,4,2
4314,22.5,-2.0833333333333335,0.5,66,4,3
4315,22.5,-2.0833333333333335,1.0,66,4,4
4316,22.5,-1.0416666666666672,-1.0,66,5,0
4317,22.5,-1.0416666666666672,-0.5,66,5,1
4318,22.5,-1.0416666666666672,0.0,66,5,2
4319,22.5,-1.0416666666666672,0.5,66,5,3
4320,22.5,-1.0416666666666672,1.0,66,5,4
4321,22.5,0.0,-1.0,66,6,0
4322,22.5,0.0,-0.5,66,6,1
4323,22.5,0.0,0.0,66,6,2
4324,22.5,0.0,0.5,66,6,3
4325,22.5,0.0,1.0,66,6,4
4326,22.5,1.0416666666666656,-1.0,66,7,0
4327,22.5,1.0416666666666656,-0.5,66,7,1
4328,22.5,1.0416666666666656,0.0,66,7,2
4329,22.5,1.0416666666666656,0.5,66,7,3
4330,22.5,1.0416666666666656,1.0,66,7,4
4331,22.5,2.083333333333333,-1.0,66,8,0
4332,22.5,2.083333333333333,-0.5,66,8,1
4333,22.5,2.083333333333333,0.0,66,8,2
4334,22.5,2.083333333333333,0.5,66,8,3
4335,22.5,2.083333333333333,1.0,66,8,4
4336,22.5,3.125,-1.0,66,9,0
4337,22.5,3.125,-0.5,66,9,1
4338,22.5,3.125,0.0,66,9,2
4339,22.5,3.125,0.5,66,9,3
4340,22.5,3.125,1.0,66,9,4
4341,22.5,4.166666666666666,-1.0,66,10,0
4342,22.5,4.166666666666666,-0.5,66,10,1
4343,22.5,4.166666666666666,0.0,66,10,2
4344,22.5,4.166666666666666,0.5,66,10,3
4345,22.5,4.166666666666666,1.0,66,10,4
4346,22.5,5.208333333333333,-1.0,66,11,0
4347,22.5,5.208333333333333,-0.5,66,11,1
4348,22.5,5.208333333333333,0.0,66,11,2
4349,22.5,5.208333333333333,0.5,66,11,3
4350,22.5,5.208333333333333,1.0,66,11,4
4351,22.5,6.25,-1.0,66,12,0
4352,22.5,6.25,-0.5,66,12,1
4353,22.5,6.25,0.0,66,12,2
4354,22.5,6.25,0.5,66,12,3
4355,22.5,6.25,1.0,66,12,4
4356,24.375,-6.25,-1.0,67,0,0
4357,24.375,-6.25,-0.5,67,0,1
4358,24.375,-6.25,0.0,67,0,2
4359,24.375,-6.25,0.5,67,0,3
4360,24.375,-6.25,1.0,67,0,4
4361,24.375,-5.208333333333334,-1.0,67,1,0
4362,24.375,-5.208333333333334,-0.5,67,1,1
4363,24.375,-5.208333333333334,0.0,67,1,2
4364,24.375,-5.208333333333334,0.5,67,1,3
4365,24.375,-5.208333333333334,1.0,67,1,4
4366,24.375,-4.166666666666667,-1.0,67,2,0
4367,24.375,-4.166666666666667,-0.5,67,2,1
4368,24.375,-4.166666666666667,0.0,67,2,2
4369,24.375,-4.166666666666667,0.5,67,2,3
4370,24.375,-4.166666666666667,1.0,67,2,4
4371,24.375,-3.125,-1.0,67,3,0
4372,24.375,-3.125,-0.5,67,3,1
4373,24.375,-3.125,0.0,67,3,2
4374,24.375,-3.125,0.5,67,3,3
4375,24.375,-3.125,1.0,67,3,4
4376,24.375,-2.0833333333333335,-1.0,67,4,0
4377,24.375,-2.0833333333333335,-0.5,67,4,1
4378,24.375,-2.0833333333333335,0.0,67,4,2
4379,24.375,-2.0833333333333335,0.5,67,4,3
4380,24.375,-2.0833333333333335,1.0,67,4,4
4381,24.375,-1.0416666666666672,-1.0,67,5,0
4382,24.375,-1.0416666666666672,-0.5,67,5,1
4383,24.375,-1.0416666666666672,0.0,67,5,2
4384,24.375,-1.0416666666666672,0.5,67,5,3
4385,24.375,-1.0416666666666672,1.0,67,5,4
4386,24.375,0.0,-1.0,67,6,0
4387,24.375,0.0,-0.5,67,6,1
4388,24.375,0.0,0.0,67,6,2
4389,24.375,0.0,0.5,67,6,3
4390,24.375,0.0,1.0,67,6,4
4391,24.375,1.0416666666666656,-1.0,67,7,0
4392,24.375,1.0416666666666656,-0.5,67,7,1
4393,24.375,1.0416666666666656,0.0,67,7,2
4394,24.375,1.0416666666666656,0.5,67,7,3
4395,24.375,1.0416666666666656,1.0,67,7,4
4396,24.375,2.083333333333333,-1.0,67,8,0
4397,24.375,2.083333333333333,-0.5,67,8,1
4398,24.375,2.083333333333333,0.0,67,8,2
4399,24.375,2.083333333333333,0.5,67,8,3
4400,24.375,2.083333333333333,1.0,67,8,4
4401,24.375,3.125,-1.0,67,9,0
4402,24.375,3.125,-0.5,67,9,1
4403,24.375,3.125,0.0,67,9,2
4404,24.375,3.125,0.5,67,9,3
4405,24.375,3.125,1.0,67,9,4
4406,24.375,4.166666666666666,-1.0,67,10,0
4407,24.375,4.166666666666666,-0.5,67,10,1
4408,24.375,4.166666666666666,0.0,67,10,2
4409,24.375,4.166666666666666,0.5,67,10,3
4410,24.375,4.166666666666666,1.0,67,10,4
4411,24.375,5.208333333333333,-1.0,67,11,0
4412,24.375,5.208333333333333,-0.5,67,11,1
4413,24.375,5.208333333333333,0.0,67,11,2
4414,24.375,5.208333333333333,0.5,67,11,3
4415,24.375,5.208333333333333,1.0,67,11,4
4416,24.375,6.25,-1.0,67,12,0
4417,24.375,6.25,-0.5,67,12,1
4418,24.375,6.25,0.0,67,12,2
4419,24.375,6.25,0.5,67,12,3
4420,24.375,6.25,1.0,67,12,4
4421,26.25,-6.25,-1.0,68,0,0
4422,26.25,-6.25,-0.5,68,0,1
4423,26.25,-6.25,0.0,68,0,2
4424,26.25,-6.25,0.5,68,0,3
4425,26.25,-6.25,1.0,68,0,4
4426,26.25,-5.208333333333334,-1.0,68,1,0
4427,26.25,-5.208333333333334,-0.5,68,1,1
4428,26.25,-5.208333333333334,0.0,68,1,2
4429,26.25,-5.208333333333334,0.5,68,1,3
4430,26.25,-5.208333333333334,1.0,68,1,4
4431,26.25,-4.166666666666667,-1.0,68,2,0
4432,26.25,-4.166666666666667,-0.5,68,2,1
4433,26.25,-4.166666666666667,0.0,68,2,2
4434,26.25,-4.166666666666667,0.5,68,2,3
4435,26.25,-4.166666666666667,1.0,68,2,4
4436,26.25,-3.125,-1.0,68,3,0
4437,26.25,-3.125,-0.5,68,3,1
4438,26.25,-3.125,0.0,68,3,2
4439,26.25,-3.125,0.5,68,3,3
4440,26.25,-3.125,1.0,68,3,4
4441,26.25,-2.0833333333333335,-1.0,68,4,0
4442,26.25,-2.0833333333333335,-0.5,68,4,1
4443,26.25,-2.0833333333333335,0.0,68,4,2
4444,26.25,-2.0833333333333335,0.5,68,4,3
4445,26.25,-2.0833333333333335,1.0,68,4,4
4446,26.25,-1.0416666666666672,-1.0,68,5,0
4447,26.25,-1.0416666666666672,-0.5,68,5,1
4448,26.25,-1.0416666666666672,0.0,68,5,2
4449,26.25,-1.0416666666666672,0.5,68,5,3
4450,26.25,-1.0416666666666672,1.0,68,5,4
4451,26.25,0.0,-1.0,68,6,0
4452,26.25,0.0,-0.5,68,6,1
4453,26.25,0.0,0.0,68,6,2
4454,26.25,0.0,0.5,68,6,3
4455,26.25,0.0,1.0,68,6,4
4456,26.25,1.0416666666666656,-1.0,68,7,0
4457,26.25,1.0416666666666656,-0.5,68,7,1
4458,26.25,1.0416666666666656,0.0,68,7,2
4459,26.25,1.0416666666666656,0.5,68,7,3
4460,26.25,1.0416666666666656,1.0,68,7,4
4461,26.25,2.083333333333333,-1.0,68,8,0
4462,26.25,2.083333333333333,-0.5,68,8,1
4463,26.25,2.083333333333333,0.0,68,8,2
4464,26.25,2.083333333333333,0.5,68,8,3
4465,26.25,2.083333333333333,1.0,68,8,4
4466,26.25,3.125,-1.0,68,9,0
4467,26.25,3.125,-0.5,68,9,1
4468,26.25,3.125,0.0,68,9,2
4469,26.25,3.125,0.5,68,9,3
4470,26.25,3.125,1.0,68,9,4
4471,26.25,4.166666666666666,-1.0,68,10,0
4472,26.25,4.166666666666666,-0.5,68,10,1
4473,26.25,4.166666666666666,0.0,68,10,2
4474,26.25,4.166666666666666,0.5,68,10,3
4475,26.25,4.166666666666666,1.0,68,10,4
4476,26.25,5.208333333333333,-1.0,68,11,0
4477,26.25,5.208333333333333,-0.5,68,11,1
4478,26.25,5.208333333333333,0.0,68,11,2
4479,26.25,5.208333333333333,0.5,68,11,3
4480,26.25,5.208333333333333,1.0,68,11,4
4481,26.25,6.25,-1.0,68,12,0
4482,26.25,6.25,-0.5,68,12,1
4483,26.25,6.25,0.0,68,12,2
4484,26.25,6.25,0.5,68,12,3
4485,26.25,6.25,1.0,68,12,4
4486,28.125,-6.25,-1.0,69,0,0
4487,28.125,-6.25,-0.5,69,0,1
4488,28.125,-6.25,0.0,69,0,2
4489,28.125,-6.25,0.5,69,0,3
4490,28.125,-6.25,1.0,69,0,4
4491,28.125,-5.208333333333334,-1.0,69,1,0
4492,28.125,-5.208333333333334,-0.5,69,1,1
4493,28.125,-5.208333333333334,0.0,69,1,2
4494,28.125,-5.208333333333334,0.5,69,1,3
4495,28.125,-5.208333333333334,1.0,69,1,4
4496,28.125,-4.166666666666667,-1.0,69,2,0
4497,28.125,-4.166666666666667,-0.5,69,2,1
4498,28.125,-4.166666666666667,0.0,69,2,2
4499,28.125,-4.166666666666667,0.5,69,2,3
4500,28.125,-4.166666666666667,1.0,69,2,4
4501,28.125,-3.125,-1.0,69,3,0
4502,28.125,-3.125,-0.5,69,3,1
4503,28.125,-3.125,0.0,69,3,2
4504,28.125,-3.125,0.5,69,3,3
4505,28.125,-3.125,1.0,69,3,4
4506,28.125,-2.0833333333333335,-1.0,69,4,0
4507,28.125,-2.0833333333333335,-0.5,69,4,1
4508,28.125,-2.0833333333333335,0.0,69,4,2
4509,28.125,-2.0833333333333335,0.5,69,4,3
4510,28.125,-2.0833333333333335,1.0,69,4,4
4511,28.125,-1.0416666666666672,-1.0,69,5,0
4512,28.125,-1.0416666666666672,-0.5,69,5,1
4513,28.125,-1.0416666666666672,0.0,69,5,2
4514,28.125,-1.0416666666666672,0.5,69,5,3
4515,28.125,-1.0416666666666672,1.0,69,5,4
4516,28.125,0.0,-1.0,69,6,0
4517,28.125,0.0,-0.5,69,6,1
4518,28.125,0.0,0.0,69,6,2
4519,28.125,0.0,0.5,69,6,3
4520,28.125,0.0,1.0,69,6,4
4521,28.125,1.0416666666666656,-1.0,69,7,0
4522,28.125,1.0416666666666656,-0.5,69,7,1
4523,28.125,1.0416666666666656,0.0,69,7,2
4524,28.125,1.0416666666666656,0.5,69,7,3
4525,28.125,1.0416666666666656,1.0,69,7,4
4526,28.125,2.083333333333333,-1.0,69,8,0
4527,28.125,2.083333333333333,-0.5,69,8,1
4528,28.125,2.083333333333333,0.0,69,8,2
4529,28.125,2.083333333333333,0.5,69,8,3
4530,28.125,2.083333333333333,1.0,69,8,4
4531,28.125,3.125,-1.0,69,9,0
4532,28.125,3.125,-0.5,69,9,1
4533,28.125,3.125,0.0,69,9,2
4534,28.125,3.125,0.5,69,9,3
4535,28.125,3.125,1.0,69,9,4
4536,28.125,4.166666666666666,-1.0,69,10,0
4537,28.125,4.166666666666666,-0.5,69,10,1
4538,28.125,4.166666666666666,0.0,69,10,2
4539,28.125,4.166666666666666,0.5,69,10,3
4540,28.125,4.166666666666666,1.0,69,10,4
4541,28.125,5.208333333333333,-1.0,69,11,0
4542,28.125,5.208333333333333,-0.5,69,11,1
4543,28.125,5.208333333333333,0.0,69,11,2
4544,28.125,5.208333333333333,0.5,69,11,3
4545,28.125,5.208333333333333,1.0,69,11,4
4546,28.125,6.25,-1.0,69,12,0
4547,28.125,6.25,-0.5,69,12,1
4548,28.125,6.25,0.0,69,12,2
4549,28.125,6.25,0.5,69,12,3
4550,28.125,6.25,1.0,69,12,4
4551,30.0,-6.25,-1.0,70,0,0
4552,30.0,-6.25,-0.5,70,0,1
4553,30.0,-6.25,0.0,70,0,2
4554,30.0,-6.25,0.5,70,0,3
4555,30.0,-6.25,1.0,70,0,4
4556,30.0,-5.208333333333334,-1.0,70,1,0
4557,30.0,-5.208333333333334,-0.5,70,1,1
4558,30.0,-5.208333333333334,0.0,70,1,2
4559,30.0,-5.208333333333334,0.5,70,1,3
4560,30.0,-5.208333333333334,1.0,70,1,4
4561,30.0,-4.166666666666667,-1.0,70,2,0
4562,30.0,-4.166666666666667,-0.5,70,2,1
4563,30.0,-4.166666666666667,0.0,70,2,2
4564,30.0,-4.166666666666667,0.5,70,2,3
4565,30.0,-4.166666666666667,1.0,70,2,4
4566,30.0,-3.125,-1.0,70,3,0
4567,30.0,-3.125,-0.5,70,3,1
4568,30.0,-3.125,0.0,70,3,2
4569,30.0,-3.125,0.5,70,3,3
4570,30.0,-3.125,1.0,70,3,4
4571,30.0,-2.0833333333333335,-1.0,70,4,0
4572,30.0,-2.0833333333333335,-0.5,70,4,1
4573,30.0,-2.0833333333333335,0.0,70,4,2
4574,30.0,-2.0833333333333335,0.5,70,4,3
4575,30.0,-2.0833333333333335,1.0,70,4,4
4576,30.0,-1.0416666666666672,-1.0,70,5,0
4577,30.0,-1.0416666666666672,-0.5,70,5,1
4578,30.0,-1.0416666666666672,0.0,70,5,2
4579,30.0,-1.0416666666666672,0.5,70,5,3
4580,30.0,-1.0416666666666672,1.0,70,5,4
4581,30.0,0.0,-1.0,70,6,0
4582,30.0,0.0,-0.5,70,6,1
4583,30.0,0.0,0.0,70,6,2
4584,30.0,0.0,0.5,70,6,3
4585,30.0,0.0,1.0,70,6,4
4586,30.0,1.0416666666666656,-1.0,70,7,0
4587,30.0,1.0416666666666656,-0.5,70,7,1
4588,30.0,1.0416666666666656,0.0,70,7,2
4589,30.0,1.0416666666666656,0.5,70,7,3
4590,30.0,1.0416666666666656,1.0,70,7,4
4591,30.0,2.083333333333333,-1.0,70,8,0
4592,30.0,2.083333333333333,-0.5,70,8,1
4593,30.0,2.083333333333333,0.0,70,8,2
4594,30.0,2.083333333333333,0.5,70,8,3
4595,30.0,2.083333333333333,1.0,70,8,4
4596,30.0,3.125,-1.0,70,9,0
4597,30.0,3.125,-0.5,70,9,1
4598,30.0,3.125,0.0,70,9,2
4599,30.0,3.125,0.5,70,9,3
4600,30.0,3.125,1.0,70,9,4
4601,30.0,4.166666666666666,-1.0,70,10,0
4602,30.0,4.166666666666666,-0.5,70,10,1
4603,30.0,4.166666666666666,0.0,70,10,2
4604,30.0,4.166666666666666,0.5,70,10,3
4605,30.0,4.166666666666666,1.0,70,10,4
4606,30.0,5.208333333333333,-1.0,70,11,0
4607,30.0,5.208333333333333,-0.5,70,11,1
4608,30.0,5.208333333333333,0.0,70,11,2
4609,30.0,5.208333333333333,0.5,70,11,3
4610,30.0,5.208333333333333,1.0,70,11,4
4611,30.0,6.25,-1.0,70,12,0
4612,30.0,6.25,-0.5,70,12,1
4613,30.0,6.25,0.0,70,12,2
4614,30.0,6.25,0.5,70,12,3
4615,30.0,6.25,1.0,70,12,4
4616,31.875,-6.25,-1.0,71,0,0
4617,31.875,-6.25,-0.5,71,0,1
4618,31.875,-6.25,0.0,71,0,2
4619,31.875,-6.25,0.5,71,0,3
4620,31.875,-6.25,1.0,71,0,4
4621,31.875,-5.208333333333334,-1.0,71,1,0
4622,31.875,-5.208333333333334,-0.5,71,1,1
4623,31.875,-5.208333333333334,0.0,71,1,2
4624,31.875,-5.208333333333334,0.5,71,1,3
4625,31.875,-5.208333333333334,1.0,71,1,4
4626,31.875,-4.166666666666667,-1.0,71,2,0
4627,31.875,-4.166666666666667,-0.5,71,2,1
4628,31.875,-4.166666666666667,0.0,71,2,2
4629,31.875,-4.166666666666667,0.5,71,2,3
4630,31.875,-4.166666666666667,1.0,71,2,4
4631,31.875,-3.125,-1.0,71,3,0
4632,31.875,-3.125,-0.5,71,3,1
4633,31.875,-3.125,0.0,71,3,2
4634,31.875,-3.125,0.5,71,3,3
4635,31.875,-3.125,1.0,71,3,4
4636,31.875,-2.0833333333333335,-1.0,71,4,0
4637,31.875,-2.0833333333333335,-0.5,71,4,1
4638,31.875,-2.0833333333333335,0.0,71,4,2
4639,31.875,-2.0833333333333335,0.5,71,4,3
4640,31.875,-2.0833333333333335,1.0,71,4,4
4641,31.875,-1.0416666666666672,-1.0,71,5,0
4642,31.875,-1.0416666666666672,-0.5,71,5,1
4643,31.875,-1.0416666666666672,0.0,71,5,2
4644,31.875,-1.0416666666666672,0.5,71,5,3
4645,31.875,-1.0416666666666672,1.0,71,5,4
4646,31.875,0.0,-1.0,71,6,0
4647,31.875,0.0,-0.5,71,6,1
4648,31.875,0.0,0.0,71,6,2
4649,31.875,0.0,0.5,71,6,3
4650,31.875,0.0,1.0,71,6,4
4651,31.875,1.0416666666666656,-1.0,71,7,0
4652,31.875,1.0416666666666656,-0.5,71,7,1
4653,31.875,1.0416666666666656,0.0,71,7,2
4654,31.875,1.0416666666666656,0.5,71,7,3
4655,31.875,1.0416666666666656,1.0,71,7,4
4656,31.875,2.083333333333333,-1.0,71,8,0
4657,31.875,2.083333333333333,-0.5,71,8,1
4658,31.875,2.083333333333333,0.0,71,8,2
4659,31.875,2.083333333333333,0.5,71,8,3
4660,31.875,2.083333333333333,1.0,71,8,4
4661,31.875,3.125,-1.0,71,9,0
4662,31.875,3.125,-0.5,71,9,1
4663,31.875,3.125,0.0,71,9,2
4664,31.875,3.125,0.5,71,9,3
4665,31.875,3.125,1.0,71,9,4
4666,31.875,4.166666666666666,-1.0,71,10,0
4667,31.875,4.166666666666666,-0.5,71,10,1
4668,31.875,4.166666666666666,0.0,71,10,2
4669,31.875,4.166666666666666,0.5,71,10,3
4670,31.875,4.166666666666666,1.0,71,10,4
4671,31.875,5.208333333333333,-1.0,71,11,0
4672,31.875,5.208333333333333,-0.5,71,11,1
4673,31.875,5.208333333333333,0.0,71,11,2
4674,31.875,5.208333333333333,0.5,71,11,3
4675,31.875,5.208333333333333,1.0,71,11,4
4676,31.875,6.25,-1.0,71,12,0
4677,31.875,6.25,-0.5,71,12,1
4678,31.875,6.25,0.0,71,12,2
4679,31.875,6.25,0.5,71,12,3
4680,31.875,6.25,1.0,71,12,4
4681,33.75,-6.25,-1.0,72,0,0
4682,33.75,-6.25,-0.5,72,0,1
4683,33.75,-6.25,0.0,72,0,2
4684,33.75,-6.25,0.5,72,0,3
4685,33.75,-6.25,1.0,72,0,4
4686,33.75,-5.208333333333334,-1.0,72,1,0
4687,33.75,-5.208333333333334,-0.5,72,1,1
4688,33.75,-5.208333333333334,0.0,72,1,2
4689,33.75,-5.208333333333334,0.5,72,1,3
4690,33.75,-5.208333333333334,1.0,72,1,4
4691,33.75,-4.166666666666667,-1.0,72,2,0
4692,33.75,-4.166666666666667,-0.5,72,2,1
4693,33.75,-4.166666666666667,0.0,72,2,2
4694,33.75,-4.166666666666667,0.5,72,2,3
4695,33.75,-4.166666666666667,1.0,72,2,4
4696,33.75,-3.125,-1.0,72,3,0
4697,33.75,-3.125,-0.5,72,3,1
4698,33.75,-3.125,0.0,72,3,2
4699,33.75,-3.125,0.5,72,3,3
4700,33.75,-3.125,1.0,72,3,4
4701,33.75,-2.0833333333333335,-1.0,72,4,0
4702,33.75,-2.0833333333333335,-0.5,72,4,1
4703,33.75,-2.0833333333333335,0.0,72,4,2
4704,33.75,-2.0833333333333335,0.5,72,4,3
4705,33.75,-2.0833333333333335,1.0,72,4,4
4706,33.75,-1.0416666666666672,-1.0,72,5,0
4707,33.75,-1.0416666666666672,-0.5,72,5,1
4708,33.75,-1.0416666666666672,0.0,72,5,2
4709,33.75,-1.0416666666666672,0.5,72,5,3
4710,33.75,-1.0416666666666672,1.0,72,5,4
4711,33.75,0.0,-1.0,72,6,0
4712,33.75,0.0,-0.5,72,6,1
4713,33.75,0.0,0.0,72,6,2
4714,33.75,0.0,0.5,72,6,3
4715,33.75,0.0,1.0,72,6,4
4716,33.75,1.0416666666666656,-1.0,72,7,0
4717,33.75,1.0416666666666656,-0.5,72,7,1
4718,33.75,1.0416666666666656,0.0,72,7,2
4719,33.75,1.0416666666666656,0.5,72,7,3
4720,33.75,1.0416666666666656,1.0,72,7,4
4721,33.75,2.083333333333333,-1.0,72,8,0
4722,33.75,2.083333333333333,-0.5,72,8,1
4723,33.75,2.083333333333333,0.0,72,8,2
4724,33.75,2.083333333333333,0.5,72,8,3
4725,33.75,2.083333333333333,1.0,72,8,4
4726,33.75,3.125,-1.0,72,9,0
4727,33.75,3.125,-0.5,72,9,1
4728,33.75,3.125,0.0,72,9,2
4729,33.75,3.125,0.5,72,9,3
4730,33.75,3.125,1.0,72,9,4
4731,33.75,4.166666666666666,-1.0,72,10,0
4732,33.75,4.166666666666666,-0.5,72,10,1
4733,33.75,4.166666666666666,0.0,72,10,2
4734,33.75,4.166666666666666,0.5,72,10,3
4735,33.75,4.166666666666666,1.0,72,10,4
4736,33.75,5.208333333333333,-1.0,72,11,0
4737,33.75,5.208333333333333,-0.5,72,11,1
4738,33.75,5.208333333333333,0.0,72,11,2
4739,33.75,5.208333333333333,0.5,72,11,3
4740,33.75,5.208333333333333,1.0,72,11,4
4741,33.75,6.25,-1.0,72,12,0
4742,33.75,6.25,-0.5,72,12,1
4743,33.75,6.25,0.0,72,12,2
4744,33.75,6.25,0.5,72,12,3
4745,33.75,6.25,1.0,72,12,4
4746,35.625,-6.25,-1.0,73,0,0
4747,35.625,-6.25,-0.5,73,0,1
4748,35.625,-6.25,0.0,73,0,2
4749,35.625,-6.25,0.5,73,0,3
4750,35.625,-6.25,1.0,73,0,4
4751,35.625,-5.208333333333334,-1.0,73,1,0
4752,35.625,-5.208333333333334,-0.5,73,1,1
4753,35.625,-5.208333333333334,0.0,73,1,2
4754,35.625,-5.208333333333334,0.5,73,1,3
4755,35.625,-5.208333333333334,1.0,73,1,4
4756,35.625,-4.166666666666667,-1.0,73,2,0
4757,35.625,-4.166666666666667,-0.5,73,2,1
4758,35.625,-4.166666666666667,0.0,73,2,2
4759,35.625,-4.166666666666667,0.5,73,2,3
4760,35.625,-4.166666666666667,1.0,73,2,4
4761,35.625,-3.125,-1.0,73,3,0
4762,35.625,-3.125,-0.5,73,3,1
4763,35.625,-3.125,0.0,73,3,2
4764,35.625,-3.125,0.5,73,3,3
4765,35.625,-3.125,1.0,73,3,4
